88,3663.9177
108,3435.7825
139,3757.7202
159,2671.631
265,3987.1367
350,3879.0002
351,3226.4758
403,3650.3003
410,2805.8794
424,3176.7341
428,3237.2893
430,3285.8333
630,3665.8335
763,4161.521
765,3704.9856
766,3602.2866
768,4036.6816
772,4441.3896
801,3651.2002
870,3449.3123
915,4096.5903
932,3481.3684
991,3076.6833
992,3124.3594
997,3461.1094
1002,3319.6428
1061,3103.1814
1062,3454.948
1063,3637.278
1066,3306.0647
1158,4235.9062
1254,3330.6086
1257,3764.1238
1317,3989.232
1552,3596.5493
1829,3768.4414
1853,3844.5903
1872,3760.466
1890,3501.4553
1925,3295.494
1954,3782.6287
2016,3436.7473
2171,3489.8792
2202,3583.4023
2276,3430.8223
2278,3483.8643
2317,3042.0664
4779,4029.0308
4807,4221.908
4826,3901.754
4884,3040.4646
4900,3589.6252
4958,4119.4644
5023,3582.1257
5104,4163.4995
5151,3823.1296
5165,2867.0496
5210,4066.7075
5236,3620.638
5253,3549.4016
5276,3935.397
5349,3571.1528
5353,3720.251
5486,4152.52
5577,3681.676
5644,3745.248
5720,3999.6033
5726,3911.2473
5741,3707.7817
5748,3610.6882
5757,3565.2815
5768,3100.4177
5772,3353.5444
5779,4214.5537
5784,3355.9138
5800,3860.011
5811,3511.31
5822,3375.431
5830,3758.598
5831,2772.576
5832,3020.4368
5837,2676.163
5856,3892.321
5865,3700.307
5867,3413.0955
5874,2740.5002
5890,3940.2004
5893,3806.224
5907,3134.4675
5921,2637.381
5950,3447.593
5984,3252.0425
5993,2861.1055
6008,3678.6143
6009,3765.1406
6011,4123.2812
6012,3382.6042
6013,3636.032
6016,3445.8333
6019,2974.2136
6020,3229.9712
6021,3999.006
6023,3060.7861
6024,3215.63
6025,3719.3127
6030,3713.4902
6034,3756.17
6035,2969.0498
6036,3370.7375
6038,3398.6606
6039,3524.5676
6040,3061.9084
6041,3372.7754
6042,3278.8245
6043,3943.9563
6046,3824.516
6064,3876.839
6069,3978.8762
6070,3621.5654
6071,3765.0017
6073,3708.172
6074,3765.6423
6076,3379.749
6085,3526.4685
6086,3723.1213
6088,3499.4968
6090,3606.44
6092,3667.7583
6094,3716.5447
6097,3402.5571
6098,2835.1194
6099,3411.254
6100,3218.0386
6102,3548.1433
6104,3054.2192
6105,3275.9697
6106,3177.5132
6107,3542.3108
6108,3383.856
6109,3865.334
